"go_id","pval","padj_within_ranking","log2err","ES","NES","size","leadingEdge","main_pathway","TERM","ONTOLOGY","ranking","direction","n_directional_pairs","pair_consistency","pair_median_effects","padj_global"
"GO:0032559",0.110320284697509,0.308896797153025,0.178219874951973,0.441597846502589,1.31357322355362,33,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"adenyl ribonucleotide binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1433;Hordeum=-0.3146;Briza=-0.04828;Festuca/Vulpia=-0.07528",0.497892863832178
"GO:0016772",0.0793010752688172,0.311916859634145,0.183023938384487,0.639881320019572,1.42005952403533,16,"HOG:0025342;HOG:0023138;HOG:0011775",FALSE,"transferase activity, transferring phosphorus-containing groups","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.05447;Hordeum=0.05939;Briza=-0.001817;Festuca/Vulpia=-0.01145",0.430213922374747
"GO:0005634",0.097629009762901,0.320494186046512,0.166933848713193,0.657467747556959,1.40110109254639,13,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0027918;HOG:0011541;HOG:0005683",FALSE,"nucleus","CC","root_mean_activity","annual",2,0.5,"Brachypodium=0.3087;Hordeum=0.1262;Briza=-0.05178;Festuca/Vulpia=-0.06137",0.476318008232902
"GO:0035639",0.0997983870967742,0.34929435483871,0.138022242496643,0.606821214426887,1.25818521254702,41,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"purine ribonucleoside triphosphate binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.7759;Hordeum=-0.02114;Briza=-0.1129;Festuca/Vulpia=0.04272",0.478753101736973
"GO:0016740",0.119909502262443,0.35609488550665,0.132846300606183,0.51162472220011,1.30036441917177,37,"HOG:0025342;HOG:0023138;HOG:0025959;HOG:0011775;HOG:0027285;HOG:0024976;HOG:0017319;HOG:0011497;HOG:0018037;HOG:0008585;HOG:0008733;HOG:0005833;HOG:0005589;HOG:0026019;HOG:0033256;HOG:0007813;HOG:0026637;HOG:0027147;HOG:0022830;HOG:0006505",FALSE,"transferase activity","MF","root_mean_activity","annual",3,0.75,"Brachypodium=0.0571;Hordeum=0.05595;Briza=-0.008158;Festuca/Vulpia=0.01356",0.537289260586752
"GO:0032555",0.105846774193548,0.357689098998888,0.133554954557592,0.59886668423511,1.24295312707398,42,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"purine ribonucleotide binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.8545;Hordeum=-0.0223;Briza=-0.1251;Festuca/Vulpia=0.03534",0.484072580645161
"GO:0009059",0.14853195164076,0.383056085810381,0.149207542435322,0.399817449086705,1.24201020446047,41,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0019536;HOG:0024277;HOG:0027918;HOG:0031056;HOG:0024562;HOG:0011541",FALSE,"macromolecule biosynthetic process","BP","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.06023;Hordeum=0.527;Briza=0.02875;Festuca/Vulpia=-0.1856",0.58701635097944
"GO:0046872",0.121399176954733,0.384736180904523,0.125033367555272,0.622029094566855,1.26290884321176,30,"HOG:0028145;HOG:0027918;HOG:0025149;HOG:0021825;HOG:0006332;HOG:0025959;HOG:0028333",FALSE,"metal ion binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.2982;Hordeum=-0.05745;Briza=-0.04827;Festuca/Vulpia=0.04118",0.537289260586752
"GO:0032553",0.125628140703518,0.384736180904523,0.120985142145252,0.590172181274027,1.22748343445178,43,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"ribonucleotide binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.7759;Hordeum=-0.02346;Briza=-0.1129;Festuca/Vulpia=0.04272",0.548922958742758
"GO:0097367",0.125628140703518,0.384736180904523,0.120985142145252,0.590172181274027,1.22748343445178,43,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"carbohydrate derivative binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.7759;Hordeum=-0.02346;Briza=-0.1129;Festuca/Vulpia=0.04272",0.548922958742758
"GO:0043169",0.133333333333333,0.393798449612403,0.118287526124085,0.61308233515697,1.24793100757968,31,"HOG:0028145;HOG:0027918;HOG:0025149;HOG:0021825;HOG:0006332;HOG:0025959;HOG:0028333",FALSE,"cation binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.3272;Hordeum=-0.05528;Briza=-0.07879;Festuca/Vulpia=0.0408",0.575262054507338
"GO:0009059",0.138104838709677,0.393798449612403,0.114750719227023,0.590610166277427,1.22457316903795,41,"HOG:0032904;HOG:0027918;HOG:0005683;HOG:0011541;HOG:0025923;HOG:0025959;HOG:0026742;HOG:0032903",FALSE,"macromolecule biosynthetic process","BP","root_early_to_late","annual",2,0.5,"Brachypodium=1.334;Hordeum=0.07476;Briza=-0.1634;Festuca/Vulpia=-0.1249",0.579015712245163
"GO:0016772",0.140642303433001,0.393798449612403,0.119887845115423,0.673348395370728,1.28991166608226,16,"HOG:0023138;HOG:0025342;HOG:0011775;HOG:0026019",FALSE,"transferase activity, transferring phosphorus-containing groups","MF","root_early_to_late","annual",3,0.75,"Brachypodium=0.343;Hordeum=-0.04102;Briza=0.09741;Festuca/Vulpia=0.05366",0.579015712245163
"GO:0017076",0.148893360160966,0.405320813771518,0.109684061970549,0.578874561085465,1.2085137808151,46,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"purine nucleotide binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.7737;Hordeum=-0.0223;Briza=-0.09807;Festuca/Vulpia=0.03534",0.58701635097944
"GO:0016462",0.172413793103448,0.40990990990991,0.287857117255149,0.388748096948933,1.22677333627702,13,"HOG:0018459;HOG:0029544",FALSE,"pyrophosphatase activity","MF","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.06199;Hordeum=0.1107;Briza=0.05085;Festuca/Vulpia=0.01551",0.649762219547329
"GO:0016817",0.172413793103448,0.40990990990991,0.287857117255149,0.388748096948933,1.22677333627702,13,"HOG:0018459;HOG:0029544",FALSE,"hydrolase activity, acting on acid anhydrides","MF","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.06199;Hordeum=0.1107;Briza=0.05085;Festuca/Vulpia=0.01551",0.649762219547329
"GO:0016818",0.172413793103448,0.40990990990991,0.287857117255149,0.388748096948933,1.22677333627702,13,"HOG:0018459;HOG:0029544",FALSE,"hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides","MF","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.06199;Hordeum=0.1107;Briza=0.05085;Festuca/Vulpia=0.01551",0.649762219547329
"GO:0016301",0.175675675675676,0.40990990990991,0.282013350011725,0.419630739624481,1.20194194528596,11,"HOG:0006505;HOG:0027147;HOG:0008733",FALSE,"kinase activity","MF","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.03981;Hordeum=0.1342;Briza=0.03022;Festuca/Vulpia=0.01532",0.649762219547329
"GO:0035639",0.176165803108808,0.442528735632184,0.135740943810425,0.386866648219391,1.2017792768962,41,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"purine ribonucleoside triphosphate binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.1112;Briza=-0.04955;Festuca/Vulpia=-0.07528",0.649762219547329
"GO:0043170",0.180623973727422,0.442528735632184,0.130105630751129,0.359180249882995,1.19068723764732,65,"HOG:0011540;HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0019536;HOG:0024277;HOG:0011775;HOG:0027918;HOG:0031056;HOG:0024562;HOG:0011541",FALSE,"macromolecule metabolic process","BP","leaf_early_to_late","annual",2,0.5,"Brachypodium=0.1096;Hordeum=0.2644;Briza=-0.04752;Festuca/Vulpia=-0.1477",0.653047379363169
"GO:0008610",0.194285714285714,0.442790697674419,0.245041785430996,0.423895892643896,1.21488957693981,10,"HOG:0019459;HOG:0026234;HOG:0027098;HOG:0026770",FALSE,"lipid biosynthetic process","BP","leaf_mean_activity","annual",3,0.75,"Brachypodium=0.0008404;Hordeum=0.1235;Briza=0.0009213;Festuca/Vulpia=-0.0008245",0.667865914830318
"GO:0030554",0.192708333333333,0.460619918699187,0.129442887745046,0.398248492197859,1.21461332794148,37,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"adenyl nucleotide binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1433;Hordeum=-0.3356;Briza=-0.04828;Festuca/Vulpia=-0.07528",0.667865914830318
"GO:0046872",0.204710144927536,0.477657004830918,0.128142916898415,0.407228354715969,1.18550349814772,30,"HOG:0025149;HOG:0028145;HOG:0025959;HOG:0028333;HOG:0021825;HOG:0027918;HOG:0032765",FALSE,"metal ion binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1755;Hordeum=-0.4219;Briza=-0.04754;Festuca/Vulpia=-0.05591",0.667865914830318
"GO:0036094",0.185814185814186,0.492156492156492,0.0956031492204301,0.546408444585693,1.15411399527423,79,"HOG:0028145;HOG:0027918;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0021825;HOG:0011541;HOG:0025848;HOG:0006332;HOG:0025959;HOG:0003561;HOG:0028333",FALSE,"small molecule binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.443;Hordeum=-0.03221;Briza=-0.01776;Festuca/Vulpia=0.0408",0.657054285920265
"GO:0032553",0.231707317073171,0.505463436998548,0.116739204791222,0.369988721362825,1.15567090862339,43,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"ribonucleotide binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.1112;Briza=-0.04955;Festuca/Vulpia=-0.06618",0.689657740311578
"GO:0097367",0.231707317073171,0.505463436998548,0.116739204791222,0.369988721362825,1.15567090862339,43,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"carbohydrate derivative binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.1112;Briza=-0.04955;Festuca/Vulpia=-0.06618",0.689657740311578
"GO:0005515",0.235483870967742,0.505463436998548,0.110564716336619,0.341795736367406,1.14566870536331,69,"HOG:0025149;HOG:0010551;HOG:0023048;HOG:0005857;HOG:0006131;HOG:0028145;HOG:0026019;HOG:0016116;HOG:0027413;HOG:0011775;HOG:0027421;HOG:0027918;HOG:0032765",FALSE,"protein binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.09356;Hordeum=0.3918;Briza=-0.03985;Festuca/Vulpia=-0.1723",0.689657740311578
"GO:0032555",0.23725834797891,0.505463436998548,0.115734447701689,0.372580224633681,1.15660838043442,42,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"purine ribonucleotide binding","MF","leaf_early_to_late","annual",2,0.5,"Brachypodium=0.1186;Hordeum=0.07565;Briza=-0.0521;Festuca/Vulpia=-0.07073",0.689657740311578
"GO:0043168",0.200803212851406,0.507082660928815,0.0913924325943768,0.566652634949463,1.18372427848394,49,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"anion binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.5561;Hordeum=-0.02346;Briza=-0.01776;Festuca/Vulpia=0.04512",0.667865914830318
"GO:0043170",0.201798201798202,0.507082660928815,0.0908241419007155,0.547718014174928,1.15309729276134,65,"HOG:0032904;HOG:0027918;HOG:0005683;HOG:0011540;HOG:0011775;HOG:0011541;HOG:0025923;HOG:0025959;HOG:0026742;HOG:0003561;HOG:0032903;HOG:0006008",FALSE,"macromolecule metabolic process","BP","root_early_to_late","annual",1,0.25,"Brachypodium=1.149;Hordeum=-0.0127;Briza=-0.1531;Festuca/Vulpia=-0.00385",0.667865914830318
"GO:0140096",0.185592185592186,0.521744917312748,0.107972360317345,0.528380393617557,1.25979082367483,25,"HOG:0011540;HOG:0025959;HOG:0011775;HOG:0031227;HOG:0000079;HOG:0031530;HOG:0031129;HOG:0029544;HOG:0003541;HOG:0027147;HOG:0022830;HOG:0028718;HOG:0007636;HOG:0007936;HOG:0032593",FALSE,"catalytic activity, acting on a protein","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.05184;Hordeum=0.0564;Briza=-0.008158;Festuca/Vulpia=-0.0103",0.657054285920265
"GO:0043167",0.194123819517314,0.521744917312748,0.0959206777921745,0.43982547847302,1.20161829805936,75,"HOG:0023048;HOG:0028333;HOG:0025959;HOG:0025149;HOG:0025848;HOG:0032765;HOG:0006332;HOG:0018459;HOG:0011775;HOG:0027918;HOG:0011541;HOG:0024976;HOG:0011497",FALSE,"ion binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.03694;Hordeum=0.05824;Briza=-0.005386;Festuca/Vulpia=-0.01722",0.667865914830318
"GO:0016773",0.196816208393632,0.521744917312748,0.115240003147781,0.617668112641986,1.2678153218567,11,"HOG:0023138;HOG:0011775",FALSE,"phosphotransferase activity, alcohol group as acceptor","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.0571;Hordeum=0.05824;Briza=-0.008158;Festuca/Vulpia=-0.01261",0.667865914830318
"GO:0036094",0.205422314911366,0.521744917312748,0.0922597260527354,0.436177166476207,1.19746226927207,79,"HOG:0023048;HOG:0028333;HOG:0025959;HOG:0025149;HOG:0025848;HOG:0032765;HOG:0006332;HOG:0018459;HOG:0011775;HOG:0027918;HOG:0011541;HOG:0024976;HOG:0011497;HOG:0003561;HOG:0006139",FALSE,"small molecule binding","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.03694;Hordeum=0.05824;Briza=-0.005386;Festuca/Vulpia=-0.01722",0.667865914830318
"GO:0050789",0.218281036834925,0.521744917312748,0.104732821580651,0.573521218243232,1.25024584219326,14,"HOG:0025959;HOG:0026742;HOG:0011541",FALSE,"regulation of biological process","BP","root_mean_activity","annual",1,0.25,"Brachypodium=0.03879;Hordeum=-0.001519;Briza=-0.004151;Festuca/Vulpia=-0.02086",0.685571990966965
"GO:0050794",0.218281036834925,0.521744917312748,0.104732821580651,0.573521218243232,1.25024584219326,14,"HOG:0025959;HOG:0026742;HOG:0011541",FALSE,"regulation of cellular process","BP","root_mean_activity","annual",1,0.25,"Brachypodium=0.03879;Hordeum=-0.001519;Briza=-0.004151;Festuca/Vulpia=-0.02086",0.685571990966965
"GO:0065007",0.218281036834925,0.521744917312748,0.104732821580651,0.573521218243232,1.25024584219326,14,"HOG:0025959;HOG:0026742;HOG:0011541",FALSE,"biological regulation","BP","root_mean_activity","annual",1,0.25,"Brachypodium=0.03879;Hordeum=-0.001519;Briza=-0.004151;Festuca/Vulpia=-0.02086",0.685571990966965
"GO:0043169",0.259786476868327,0.538257575757576,0.110564716336619,0.388527237497851,1.13915902459112,31,"HOG:0025149;HOG:0028145;HOG:0025959;HOG:0028333;HOG:0021825;HOG:0027918;HOG:0032765",FALSE,"cation binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1664;Hordeum=-0.409;Briza=-0.05096;Festuca/Vulpia=-0.05529",0.736419517073027
"GO:0016773",0.222877358490566,0.546049528301887,0.0946646223153342,0.675365893060362,1.23370501312861,11,"HOG:0023138;HOG:0011775;HOG:0026019",FALSE,"phosphotransferase activity, alcohol group as acceptor","MF","root_early_to_late","annual",3,0.75,"Brachypodium=0.2002;Hordeum=-0.03932;Briza=0.08986;Festuca/Vulpia=0.05911",0.689657740311578
"GO:0016874",0.291428571428571,0.549230769230769,0.197822021315103,0.387756406949174,1.11131347429668,10,"HOG:0006139;HOG:0011942",FALSE,"ligase activity","MF","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.198;Hordeum=0.06759;Briza=0.03589;Festuca/Vulpia=0.05094",0.785938253738543
"GO:0043167",0.23,0.549756097560976,0.0835990603684159,0.53610626708739,1.13244107207613,75,"HOG:0028145;HOG:0027918;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0021825;HOG:0011541;HOG:0025848;HOG:0006332;HOG:0025959;HOG:0028333",FALSE,"ion binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.443;Hordeum=-0.03221;Briza=-0.01776;Festuca/Vulpia=0.0408",0.689657740311578
"GO:0043226",0.300884955752212,0.557302231237323,0.100990587455923,0.370742705856651,1.09950952610567,32,"HOG:0032904;HOG:0032903;HOG:0005683;HOG:0025959;HOG:0024277;HOG:0027918",FALSE,"organelle","CC","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.09634;Hordeum=0.5729;Briza=-0.002888;Festuca/Vulpia=-0.1728",0.785938253738543
"GO:0043229",0.300884955752212,0.557302231237323,0.100990587455923,0.370742705856651,1.09950952610567,32,"HOG:0032904;HOG:0032903;HOG:0005683;HOG:0025959;HOG:0024277;HOG:0027918",FALSE,"intracellular organelle","CC","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.09634;Hordeum=0.5729;Briza=-0.002888;Festuca/Vulpia=-0.1728",0.785938253738543
"GO:0004175",0.318458417849899,0.557302231237323,0.105920292736253,0.498807290731027,1.13282980057289,11,"HOG:0011540",FALSE,"endopeptidase activity","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1353;Hordeum=-0.4478;Briza=-0.09055;Festuca/Vulpia=-0.02727",0.799340441903925
"GO:0008233",0.318458417849899,0.557302231237323,0.105920292736253,0.498807290731027,1.13282980057289,11,"HOG:0011540",FALSE,"peptidase activity","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1353;Hordeum=-0.4478;Briza=-0.09055;Festuca/Vulpia=-0.02727",0.799340441903925
"GO:0017076",0.34412265758092,0.571666666666667,0.0908241419007155,0.339825800086245,1.07525838188332,46,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"purine nucleotide binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1186;Hordeum=-0.2129;Briza=-0.0521;Festuca/Vulpia=-0.07073",0.811148648648649
"GO:0043227",0.345454545454545,0.571666666666667,0.0943563635421779,0.395312504839427,1.0878895780728,23,"HOG:0032904;HOG:0032903;HOG:0005683;HOG:0025959;HOG:0024277;HOG:0027918",FALSE,"membrane-bounded organelle","CC","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.1388;Hordeum=0.5582;Briza=-0.05816;Festuca/Vulpia=-0.1701",0.811148648648649
"GO:0043231",0.345454545454545,0.571666666666667,0.0943563635421779,0.395312504839427,1.0878895780728,23,"HOG:0032904;HOG:0032903;HOG:0005683;HOG:0025959;HOG:0024277;HOG:0027918",FALSE,"intracellular membrane-bounded organelle","CC","leaf_early_to_late","annual",1,0.25,"Brachypodium=-0.1388;Hordeum=0.5582;Briza=-0.05816;Festuca/Vulpia=-0.1701",0.811148648648649
"GO:0016772",0.35,0.571666666666667,0.096887770327544,0.439586681665599,1.09391900358634,16,"HOG:0025342;HOG:0026019;HOG:0011775",FALSE,"transferase activity, transferring phosphorus-containing groups","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1751;Hordeum=-0.38;Briza=-0.05055;Festuca/Vulpia=-0.01243",0.811148648648649
"GO:0043227",0.254901960784314,0.58093935248518,0.0891647117820678,0.508299398990215,1.20817977806515,23,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0027918;HOG:0011541;HOG:0005683",FALSE,"membrane-bounded organelle","CC","root_mean_activity","annual",0,0,"Brachypodium=-0.06072;Hordeum=-0.01375;Briza=-0.006009;Festuca/Vulpia=-0.03932",0.725571556423399
"GO:0043231",0.254901960784314,0.58093935248518,0.0891647117820678,0.508299398990215,1.20817977806515,23,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0027918;HOG:0011541;HOG:0005683",FALSE,"intracellular membrane-bounded organelle","CC","root_mean_activity","annual",0,0,"Brachypodium=-0.06072;Hordeum=-0.01375;Briza=-0.006009;Festuca/Vulpia=-0.03932",0.725571556423399
"GO:0000166",0.2625250501002,0.598312904879526,0.0766746872490091,0.544405130085889,1.13891519429191,51,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"nucleotide binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.7714;Hordeum=-0.02346;Briza=-0.08323;Festuca/Vulpia=0.04272",0.738082722822695
"GO:1901265",0.2625250501002,0.598312904879526,0.0766746872490091,0.544405130085889,1.13891519429191,51,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"nucleoside phosphate binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.7714;Hordeum=-0.02346;Briza=-0.08323;Festuca/Vulpia=0.04272",0.738082722822695
"GO:0043168",0.410839160839161,0.619419042495966,0.0824344091527096,0.326959182575599,1.03483539545813,49,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"anion binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.3356;Briza=-0.04955;Festuca/Vulpia=-0.06618",0.844134536505332
"GO:0008104",0.419047619047619,0.622222222222222,0.213927855492356,0.30625,1.00758018864348,16,"HOG:0007857;HOG:0025186;HOG:0029148;HOG:0012511;HOG:0026902;HOG:0012261;HOG:0005666;HOG:0027704;HOG:0028636;HOG:0011064;HOG:0028850;HOG:0006523;HOG:0025124;HOG:0008637;HOG:0012011;HOG:0012012",FALSE,"intracellular protein localization","BP","leaf_mean_activity","annual",2,0.5,"Brachypodium=-0.2577;Hordeum=-0.03825;Briza=0.01462;Festuca/Vulpia=0.009435",0.844134536505332
"GO:0015031",0.419047619047619,0.622222222222222,0.213927855492356,0.30625,1.00758018864348,16,"HOG:0007857;HOG:0025186;HOG:0029148;HOG:0012511;HOG:0026902;HOG:0012261;HOG:0005666;HOG:0027704;HOG:0028636;HOG:0011064;HOG:0028850;HOG:0006523;HOG:0025124;HOG:0008637;HOG:0012011;HOG:0012012",FALSE,"protein transport","BP","leaf_mean_activity","annual",2,0.5,"Brachypodium=-0.2577;Hordeum=-0.03825;Briza=0.01462;Festuca/Vulpia=0.009435",0.844134536505332
"GO:0033036",0.419047619047619,0.622222222222222,0.213927855492356,0.30625,1.00758018864348,16,"HOG:0007857;HOG:0025186;HOG:0029148;HOG:0012511;HOG:0026902;HOG:0012261;HOG:0005666;HOG:0027704;HOG:0028636;HOG:0011064;HOG:0028850;HOG:0006523;HOG:0025124;HOG:0008637;HOG:0012011;HOG:0012012",FALSE,"macromolecule localization","BP","leaf_mean_activity","annual",2,0.5,"Brachypodium=-0.2577;Hordeum=-0.03825;Briza=0.01462;Festuca/Vulpia=0.009435",0.844134536505332
"GO:1901363",0.280561122244489,0.62488613590818,0.0732558655828455,0.539334700511056,1.13018031428025,53,"HOG:0028145;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0011541;HOG:0025848",FALSE,"heterocyclic compound binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.5561;Hordeum=-0.02346;Briza=-0.01776;Festuca/Vulpia=0.04272",0.772951525541042
"GO:0006886",0.440366972477064,0.625448743518149,0.204294756516886,0.305295950155763,0.98117272328007,15,"HOG:0007857;HOG:0025186;HOG:0029148;HOG:0012511;HOG:0026902;HOG:0012261;HOG:0005666;HOG:0027704;HOG:0028636;HOG:0011064;HOG:0006523;HOG:0025124;HOG:0008637;HOG:0012011;HOG:0012012",FALSE,"intracellular protein transport","BP","leaf_mean_activity","annual",2,0.5,"Brachypodium=-0.2521;Hordeum=-0.03503;Briza=0.02114;Festuca/Vulpia=0.01783",0.857092334272562
"GO:0004175",0.30246020260492,0.644371735984396,0.088894528862045,0.564769795143185,1.15923711285938,11,"HOG:0011540;HOG:0031227;HOG:0000079;HOG:0029544;HOG:0028718;HOG:0007636;HOG:0007936",FALSE,"endopeptidase activity","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04111;Hordeum=0.0564;Briza=-0.003237;Festuca/Vulpia=-0.01734",0.785938253738543
"GO:0008233",0.30246020260492,0.644371735984396,0.088894528862045,0.564769795143185,1.15923711285938,11,"HOG:0011540;HOG:0031227;HOG:0000079;HOG:0029544;HOG:0028718;HOG:0007636;HOG:0007936",FALSE,"peptidase activity","MF","root_mean_activity","annual",2,0.5,"Brachypodium=0.04111;Hordeum=0.0564;Briza=-0.003237;Festuca/Vulpia=-0.01734",0.785938253738543
"GO:0180051",0.439922480620155,0.648387842366809,0.0843144320642653,0.432098765432099,1.01656859429017,12,"HOG:0019536;HOG:0023439;HOG:0033476;HOG:0000535;HOG:0012403;HOG:0012402;HOG:0016166;HOG:0026397;HOG:0028394;HOG:0005788;HOG:0028395;HOG:0000096",FALSE,"translation factor activity","MF","leaf_early_to_late","annual",2,0.5,"Brachypodium=-0.04867;Hordeum=0.5092;Briza=0.0174;Festuca/Vulpia=-0.1705",0.857092334272562
"GO:0016787",0.443478260869565,0.648387842366809,0.0780892306943345,0.328543630236104,1.00555144794685,38,"HOG:0011540;HOG:0025149;HOG:0025848",FALSE,"hydrolase activity","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1422;Hordeum=-0.3731;Briza=-0.06048;Festuca/Vulpia=-0.03032",0.857092334272562
"GO:0000166",0.497363796133568,0.656966326845845,0.0727141077934447,0.307987644676598,0.97719430638701,51,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"nucleotide binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.3146;Briza=-0.04955;Festuca/Vulpia=-0.06618",0.897872537230599
"GO:1901265",0.497363796133568,0.656966326845845,0.0727141077934447,0.307987644676598,0.97719430638701,51,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"nucleoside phosphate binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.3146;Briza=-0.04955;Festuca/Vulpia=-0.06618",0.897872537230599
"GO:1901363",0.517826825127334,0.656966326845845,0.0689567351672811,0.300200887497127,0.965580355174918,53,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145",FALSE,"heterocyclic compound binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1227;Hordeum=-0.3356;Briza=-0.04955;Festuca/Vulpia=-0.06618",0.917904914825198
"GO:0043167",0.55735056542811,0.691396903948794,0.0629394692018967,0.279178670099578,0.948769703493342,75,"HOG:0025149;HOG:0023048;HOG:0025848;HOG:0028145;HOG:0025959;HOG:0028333;HOG:0021825;HOG:0011775;HOG:0027918;HOG:0032765",FALSE,"ion binding","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1409;Hordeum=-0.3833;Briza=-0.05096;Festuca/Vulpia=-0.05652",0.946392296741791
"GO:0140096",0.566003616636528,0.693354430379747,0.0676760401641789,0.331458422561112,0.927088563337182,25,"HOG:0011540;HOG:0025959;HOG:0011775",FALSE,"catalytic activity, acting on a protein","MF","leaf_early_to_late","annual",1,0.25,"Brachypodium=0.1419;Hordeum=-0.3738;Briza=-0.05825;Festuca/Vulpia=-0.02727",0.950350881933204
