"go_id","pval","padj_within_ranking","log2err","ES","NES","size","leadingEdge","main_pathway","TERM","ONTOLOGY","ranking","direction","n_directional_pairs","pair_consistency","pair_median_effects","padj_global"
"GO:0005737",5.22680442387949e-06,0.00051222683354019,0.610526878385931,-0.696960622489209,-2.1646585298828,31,"HOG:0026451;HOG:0010703;HOG:0026340;HOG:0008696;HOG:0025124;HOG:0016371;HOG:0021943;HOG:0032629;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0008697;HOG:0028636;HOG:0005666;HOG:0027704;HOG:0006139;HOG:0026073;HOG:0026361;HOG:0016636;HOG:0028661;HOG:0012011",TRUE,"cytoplasm","CC","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2022;Hordeum=0.5266;Briza=-0.1633;Festuca/Vulpia=-0.1477",0.00358558783478133
"GO:0003677",1.96549109315897e-05,0.00192618127129579,0.575610261071129,-0.876451107933931,-1.79090285370482,13,"HOG:0010481;HOG:0026742;HOG:0032903;HOG:0010482;HOG:0025149;HOG:0032904;HOG:0025848;HOG:0027918;HOG:0011541",TRUE,"DNA binding","MF","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.76;Hordeum=-0.003775;Briza=-0.4539;Festuca/Vulpia=-0.09719",0.00674163444953528
"GO:0003676",4.79393885211324e-05,0.00234903003753549,0.557332238758646,-0.795219916617102,-1.75132173493346,20,"HOG:0010481;HOG:0026742;HOG:0032903;HOG:0010482;HOG:0025149;HOG:0032904;HOG:0025848;HOG:0027918;HOG:0032849;HOG:0011541;HOG:0025923",FALSE,"nucleic acid binding","MF","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.5029;Hordeum=-0.03637;Briza=-0.4119;Festuca/Vulpia=-0.07575",0.00822160513137421
"GO:0005198",3.62972567817771e-05,0.00323514598498051,0.557332238758646,-0.829346654980133,-2.21668945471061,11,"HOG:0000122;HOG:0021123;HOG:0024337;HOG:0023227;HOG:0007833",TRUE,"structural molecule activity","MF","root_mean_activity","perennial",3,0.75,"Brachypodium=-0.07531;Hordeum=-0.1101;Briza=-0.06175;Festuca/Vulpia=0.07811",0.00822160513137421
"GO:0003677",0.000110751853109413,0.00323514598498051,0.538434096309916,0.860245176510823,1.8332313047229,13,"HOG:0010481;HOG:0032903;HOG:0010482;HOG:0032904;HOG:0026742;HOG:0025149;HOG:0025848;HOG:0027918;HOG:0011541",TRUE,"DNA binding","MF","root_mean_activity","annual",3,0.75,"Brachypodium=0.7704;Hordeum=0.1262;Briza=0.1182;Festuca/Vulpia=-0.06787",0.0100648986199394
"GO:0006412",0.000132046774897164,0.00323514598498051,0.518848077743792,-0.689445261854899,-2.15805331880255,19,"HOG:0000122;HOG:0021123;HOG:0033476;HOG:0024337;HOG:0023227;HOG:0007833;HOG:0000096;HOG:0006208;HOG:0026397",TRUE,"translation","BP","root_mean_activity","perennial",3,0.75,"Brachypodium=-0.02795;Hordeum=-0.1119;Briza=-0.05876;Festuca/Vulpia=0.04895",0.0100648986199394
"GO:0160307",0.000132046774897164,0.00323514598498051,0.518848077743792,-0.689445261854899,-2.15805331880255,19,"HOG:0000122;HOG:0021123;HOG:0033476;HOG:0024337;HOG:0023227;HOG:0007833;HOG:0000096;HOG:0006208;HOG:0026397",FALSE,"protein biosynthetic process","BP","root_mean_activity","perennial",3,0.75,"Brachypodium=-0.02795;Hordeum=-0.1119;Briza=-0.05876;Festuca/Vulpia=0.04895",0.0100648986199394
"GO:0003676",8.4042013831365e-05,0.00411805867773688,0.538434096309916,0.765717485161756,2.03690989167416,20,"HOG:0032904;HOG:0025149;HOG:0032903;HOG:0010481;HOG:0026742;HOG:0025848;HOG:0010482;HOG:0024277;HOG:0027918;HOG:0017189;HOG:0011541",FALSE,"nucleic acid binding","MF","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.1982;Hordeum=0.4981;Briza=0.235;Festuca/Vulpia=-0.3853",0.00960880358138606
"GO:0016491",0.000149372609208645,0.00487950523414907,0.518848077743792,0.562968559684604,2.22047590562232,29,"HOG:0028720;HOG:0025231;HOG:0027495;HOG:0031530;HOG:0026234;HOG:0032320;HOG:0020408;HOG:0007713;HOG:0031129;HOG:0027098;HOG:0011862;HOG:0025863;HOG:0011023;HOG:0026770;HOG:0000322;HOG:0028012",TRUE,"oxidoreductase activity","MF","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.02437;Hordeum=0.1267;Briza=0.02854;Festuca/Vulpia=0.0321",0.010246960991713
"GO:0005515",0.000205937640922899,0.00504547220261103,0.518848077743792,-0.631972315620091,-1.52343139561266,69,"HOG:0023048;HOG:0023138;HOG:0025149;HOG:0006131;HOG:0010551;HOG:0005857;HOG:0008732;HOG:0006332;HOG:0027421;HOG:0026019;HOG:0003621;HOG:0028145;HOG:0027918;HOG:0032765;HOG:0032849;HOG:0011541;HOG:0026838;HOG:0010549;HOG:0025923;HOG:0011775;HOG:0011715;HOG:0033004;HOG:0027351;HOG:0029540;HOG:0026507;HOG:0017160;HOG:0027639;HOG:0016116;HOG:0028440;HOG:0024976",TRUE,"protein binding","MF","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.2897;Hordeum=-0.02479;Briza=-0.06676;Festuca/Vulpia=-0.03351",0.0117727684727591
"GO:0003677",0.000185363263846869,0.00605519995233106,0.518848077743792,0.830313129529297,1.97184917493765,13,"HOG:0032904;HOG:0025149;HOG:0032903;HOG:0010481;HOG:0026742;HOG:0025848;HOG:0010482;HOG:0027918",TRUE,"DNA binding","MF","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.2719;Hordeum=0.4334;Briza=0.4556;Festuca/Vulpia=-0.5909",0.0115599271817229
"GO:0003676",6.2135462121099e-05,0.0060892752878677,0.538434096309916,0.838213685296055,1.65718393003492,20,"HOG:0010481;HOG:0032904;HOG:0010482;HOG:0027918;HOG:0025149;HOG:0032849;HOG:0011541;HOG:0025848;HOG:0025923;HOG:0026742;HOG:0032903",TRUE,"nucleic acid binding","MF","root_early_to_late","annual",3,0.75,"Brachypodium=1.452;Hordeum=0.04067;Briza=-0.7597;Festuca/Vulpia=0.7271",0.00852498540301479
"GO:0043228",0.000400913665267985,0.00654825653271043,0.49849310876659,-0.806443786878809,-2.0602232369701,10,"HOG:0000122;HOG:0021123;HOG:0024337;HOG:0023227;HOG:0007833;HOG:0027639",TRUE,"membraneless organelle","CC","root_mean_activity","perennial",3,0.75,"Brachypodium=-0.2123;Hordeum=-0.1183;Briza=-0.06738;Festuca/Vulpia=0.07342",0.0178561615121817
"GO:0043232",0.000400913665267985,0.00654825653271043,0.49849310876659,-0.806443786878809,-2.0602232369701,10,"HOG:0000122;HOG:0021123;HOG:0024337;HOG:0023227;HOG:0007833;HOG:0027639",FALSE,"intracellular membraneless organelle","CC","root_mean_activity","perennial",3,0.75,"Brachypodium=-0.2123;Hordeum=-0.1183;Briza=-0.06738;Festuca/Vulpia=0.07342",0.0178561615121817
"GO:0034654",0.000519876570539042,0.00793256816732761,0.477270815362862,-0.776929690953916,-1.68747208967725,17,"HOG:0025959;HOG:0026742;HOG:0032903;HOG:0032904;HOG:0005683;HOG:0027918;HOG:0011541;HOG:0025923;HOG:0026637",FALSE,"nucleobase-containing compound biosynthetic process","BP","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.393;Hordeum=-0.003775;Briza=-0.3174;Festuca/Vulpia=-0.04656",0.0204576757999501
"GO:0032774",0.000566612011951972,0.00793256816732761,0.477270815362862,-0.841603290311996,-1.68624857561467,11,"HOG:0025959;HOG:0026742;HOG:0032903;HOG:0032904;HOG:0005683;HOG:0027918;HOG:0011541;HOG:0025923;HOG:0026637",FALSE,"RNA biosynthetic process","BP","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.5958;Hordeum=-0.003775;Briza=-0.4474;Festuca/Vulpia=-0.0786",0.0204576757999501
"GO:0141187",0.000566612011951972,0.00793256816732761,0.477270815362862,-0.841603290311996,-1.68624857561467,11,"HOG:0025959;HOG:0026742;HOG:0032903;HOG:0032904;HOG:0005683;HOG:0027918;HOG:0011541;HOG:0025923;HOG:0026637",FALSE,"nucleic acid biosynthetic process","BP","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.5958;Hordeum=-0.003775;Briza=-0.4474;Festuca/Vulpia=-0.0786",0.0204576757999501
"GO:0032774",0.000416470239351178,0.00816281669128308,0.49849310876659,0.841355928324105,1.9107841569384,11,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0027918;HOG:0024562;HOG:0011541",TRUE,"RNA biosynthetic process","BP","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.1999;Hordeum=0.4828;Briza=0.3903;Festuca/Vulpia=-0.5909",0.0178561615121817
"GO:0141187",0.000416470239351178,0.00816281669128308,0.49849310876659,0.841355928324105,1.9107841569384,11,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0027918;HOG:0024562;HOG:0011541",FALSE,"nucleic acid biosynthetic process","BP","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.1999;Hordeum=0.4828;Briza=0.3903;Festuca/Vulpia=-0.5909",0.0178561615121817
"GO:0051641",0.000704379000231641,0.0115048570037835,0.477270815362862,-0.672602906098192,-1.81557570934886,19,"HOG:0025124;HOG:0016371;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0028661;HOG:0012011;HOG:0023564;HOG:0011064",FALSE,"cellular localization","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2405;Hordeum=0.5176;Briza=-0.271;Festuca/Vulpia=-0.07111",0.0230097140075669
"GO:0003676",0.000931876286027841,0.0130462680043898,0.477270815362862,0.75709133953543,1.7514246373745,20,"HOG:0010481;HOG:0032903;HOG:0010482;HOG:0032904;HOG:0026742;HOG:0025149;HOG:0025848;HOG:0027918;HOG:0011541;HOG:0032849",FALSE,"nucleic acid binding","MF","root_mean_activity","annual",3,0.75,"Brachypodium=0.3639;Hordeum=0.1131;Briza=0.008591;Festuca/Vulpia=-0.05259",0.0290575969188681
"GO:0090304",0.0017774989707294,0.0212550321503241,0.45505986738723,-0.753471335243322,-1.63652112076429,17,"HOG:0025959;HOG:0026742;HOG:0032903;HOG:0032904;HOG:0003561;HOG:0005683;HOG:0027918;HOG:0011541;HOG:0025923;HOG:0026637",FALSE,"nucleic acid metabolic process","BP","leaf_mean_activity","perennial",3,0.75,"Brachypodium=-0.4457;Hordeum=0.08314;Briza=-0.3958;Festuca/Vulpia=-0.0786",0.0435487247828702
"GO:0008270",0.00196230385818023,0.0212550321503241,0.431707695803346,-0.795116037420175,-1.62470623580934,13,"HOG:0025959;HOG:0025149;HOG:0028333;HOG:0006332;HOG:0028145;HOG:0021825;HOG:0027918;HOG:0032765",TRUE,"zinc ion binding","MF","leaf_mean_activity","perennial",3,0.75,"Brachypodium=-0.5958;Hordeum=0.01596;Briza=-0.4232;Festuca/Vulpia=-0.04703",0.0448713482237212
"GO:0046914",0.00216888083166573,0.0212550321503241,0.431707695803346,-0.771814355541236,-1.64947642846744,16,"HOG:0025959;HOG:0025149;HOG:0028333;HOG:0006332;HOG:0028145;HOG:0021825;HOG:0027918;HOG:0032765",FALSE,"transition metal ion binding","MF","leaf_mean_activity","perennial",3,0.75,"Brachypodium=-0.3992;Hordeum=0.06771;Briza=-0.2589;Festuca/Vulpia=-0.04397",0.0465122086060573
"GO:0090304",0.0017023461823206,0.0220441952722379,0.45505986738723,0.732258301516942,1.87550792361905,17,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0027918;HOG:0024562;HOG:0011541;HOG:0003561",FALSE,"nucleic acid metabolic process","BP","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.1964;Hordeum=0.4786;Briza=0.1896;Festuca/Vulpia=-0.2915",0.0435487247828702
"GO:0016070",0.00232185687423723,0.0220441952722379,0.431707695803346,0.760604218581651,1.85532037144803,14,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0027918;HOG:0024562;HOG:0011541",FALSE,"RNA metabolic process","BP","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.1982;Hordeum=0.4807;Briza=0.2141;Festuca/Vulpia=-0.4405",0.0465122086060573
"GO:0098796",0.00251041280091405,0.0220441952722379,0.431707695803346,-0.735897621972466,-1.74786093473892,12,"HOG:0025124;HOG:0032629;HOG:0012012;HOG:0012511;HOG:0028636;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0026073;HOG:0012011",FALSE,"membrane protein complex","CC","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2581;Hordeum=0.5424;Briza=-0.3033;Festuca/Vulpia=-0.08271",0.0465122086060573
"GO:0051179",0.00261354596507861,0.0220441952722379,0.431707695803346,-0.567818301160125,-1.75519491033707,30,"HOG:0025124;HOG:0016371;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0016200;HOG:0028661;HOG:0012011;HOG:0028065;HOG:0023564;HOG:0026838;HOG:0011064;HOG:0027005;HOG:0023825",FALSE,"localization","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2136;Hordeum=0.5032;Briza=-0.228;Festuca/Vulpia=-0.03972",0.0465122086060573
"GO:0051234",0.00261354596507861,0.0220441952722379,0.431707695803346,-0.567818301160125,-1.75519491033707,30,"HOG:0025124;HOG:0016371;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0016200;HOG:0028661;HOG:0012011;HOG:0028065;HOG:0023564;HOG:0026838;HOG:0011064;HOG:0027005;HOG:0023825",FALSE,"establishment of localization","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2136;Hordeum=0.5032;Briza=-0.228;Festuca/Vulpia=-0.03972",0.0465122086060573
"GO:0012505",0.00269928921700872,0.0220441952722379,0.431707695803346,-0.757077418208384,-1.75285597780641,11,"HOG:0008696;HOG:0021943;HOG:0032629;HOG:0012012;HOG:0012511;HOG:0008697;HOG:0027704;HOG:0028850;HOG:0026073;HOG:0012011",FALSE,"endomembrane system","CC","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2483;Hordeum=0.6327;Briza=-0.2965;Festuca/Vulpia=-0.1092",0.0465122086060573
"GO:0045184",0.00340547854563386,0.0222491264981412,0.431707695803346,-0.654684567627642,-1.71077591215815,17,"HOG:0025124;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0028661;HOG:0012011;HOG:0011064",FALSE,"establishment of protein localization","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2405;Hordeum=0.5176;Briza=-0.271;Festuca/Vulpia=-0.07111",0.0507860496153224
"GO:0046907",0.00340547854563386,0.0222491264981412,0.431707695803346,-0.654491781038673,-1.71027213573069,17,"HOG:0025124;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0012011;HOG:0023564;HOG:0011064",FALSE,"intracellular transport","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2342;Hordeum=0.5085;Briza=-0.271;Festuca/Vulpia=-0.05853",0.0507860496153224
"GO:0051649",0.00340547854563386,0.0222491264981412,0.431707695803346,-0.654491781038673,-1.71027213573069,17,"HOG:0025124;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0012011;HOG:0023564;HOG:0011064",FALSE,"establishment of localization in cell","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2342;Hordeum=0.5085;Briza=-0.271;Festuca/Vulpia=-0.05853",0.0507860496153224
"GO:0044281",0.00271208213446398,0.024162186288861,0.431707695803346,0.521836062400558,1.86862395984931,22,"HOG:0011497;HOG:0017319;HOG:0030062;HOG:0006505;HOG:0007713;HOG:0028766;HOG:0004085;HOG:0011862;HOG:0025863;HOG:0026770",TRUE,"small molecule metabolic process","BP","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.05441;Hordeum=0.1274;Briza=0.03218;Festuca/Vulpia=0.04508",0.0465122086060573
"GO:0034654",0.0024791666120861,0.0250974301131472,0.431707695803346,0.754629166489151,1.70168189438354,17,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0027918;HOG:0011541;HOG:0005683",FALSE,"nucleobase-containing compound biosynthetic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.3087;Hordeum=0.05975;Briza=-0.0003431;Festuca/Vulpia=-0.007385",0.0465122086060573
"GO:0032774",0.00256096225644359,0.0250974301131472,0.431707695803346,0.820178222324333,1.68348421366328,11,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0027918;HOG:0011541;HOG:0005683",FALSE,"RNA biosynthetic process","BP","root_mean_activity","annual",3,0.75,"Brachypodium=0.7265;Hordeum=0.1421;Briza=0.01259;Festuca/Vulpia=-0.06787",0.0465122086060573
"GO:0141187",0.00256096225644359,0.0250974301131472,0.431707695803346,0.820178222324333,1.68348421366328,11,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0027918;HOG:0011541;HOG:0005683",FALSE,"nucleic acid biosynthetic process","BP","root_mean_activity","annual",3,0.75,"Brachypodium=0.7265;Hordeum=0.1421;Briza=0.01259;Festuca/Vulpia=-0.06787",0.0465122086060573
"GO:0090304",0.00290907546325903,0.0259172177635804,0.431707695803346,0.749427819464988,1.68995290423782,17,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0027918;HOG:0011541;HOG:0003561;HOG:0006139;HOG:0005683",FALSE,"nucleic acid metabolic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.3967;Hordeum=0.09616;Briza=-0.003065;Festuca/Vulpia=-0.05272",0.0486737992145291
"GO:0006810",0.00427308043026974,0.0261726176354022,0.407017918923954,-0.560417185047538,-1.71030358076999,29,"HOG:0025124;HOG:0016371;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0016200;HOG:0012011;HOG:0028065;HOG:0023564;HOG:0026838;HOG:0011064;HOG:0027005;HOG:0023825",TRUE,"transport","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2121;Hordeum=0.4978;Briza=-0.2381;Festuca/Vulpia=-0.02092",0.0586266635033009
"GO:0006793",0.00394275042172559,0.0297222724099314,0.407017918923954,0.50745499506977,1.81712731383582,22,"HOG:0018459;HOG:0030062;HOG:0006505;HOG:0027147;HOG:0008733",TRUE,"phosphorus metabolic process","BP","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.04932;Hordeum=0.1278;Briza=0.03394;Festuca/Vulpia=0.01707",0.0558451970718617
"GO:0006796",0.00394275042172559,0.0297222724099314,0.407017918923954,0.50745499506977,1.81712731383582,22,"HOG:0018459;HOG:0030062;HOG:0006505;HOG:0027147;HOG:0008733",FALSE,"phosphate-containing compound metabolic process","BP","leaf_mean_activity","annual",3,0.75,"Brachypodium=-0.04932;Hordeum=0.1278;Briza=0.03394;Festuca/Vulpia=0.01707",0.0558451970718617
"GO:0003677",0.000628473631703633,0.030795207953478,0.477270815362862,0.850662731999472,1.59326650606301,13,"HOG:0010481;HOG:0032904;HOG:0010482;HOG:0027918;HOG:0025149;HOG:0011541;HOG:0025848;HOG:0026742;HOG:0032903",FALSE,"DNA binding","MF","root_early_to_late","annual",2,0.5,"Brachypodium=0.9331;Hordeum=-0.04381;Briza=-0.9026;Festuca/Vulpia=1.174",0.0215566455674346
"GO:0016070",0.00453055599362488,0.0317138919553741,0.407017918923954,-0.750374203078025,-1.56929474643435,14,"HOG:0025959;HOG:0026742;HOG:0032903;HOG:0032904;HOG:0005683;HOG:0027918;HOG:0011541;HOG:0025923;HOG:0026637",FALSE,"RNA metabolic process","BP","leaf_mean_activity","perennial",4,1,"Brachypodium=-0.5177;Hordeum=-0.03637;Briza=-0.4039;Festuca/Vulpia=-0.05973",0.060940419835817
"GO:0046914",0.00398894264799012,0.032576364958586,0.407017918923954,0.745910884392054,1.65536611606376,16,"HOG:0028333;HOG:0025959;HOG:0025149;HOG:0032765;HOG:0006332;HOG:0027918;HOG:0024976",FALSE,"transition metal ion binding","MF","root_mean_activity","annual",3,0.75,"Brachypodium=0.4098;Hordeum=0.07215;Briza=0.02205;Festuca/Vulpia=-0.0168",0.0558451970718617
"GO:0005515",0.00111093391543348,0.0336085263847882,0.45505986738723,0.687951376886515,1.45099578351715,69,"HOG:0023138;HOG:0028145;HOG:0005857;HOG:0027918;HOG:0025149;HOG:0023048;HOG:0011775;HOG:0010551;HOG:0027421;HOG:0032849;HOG:0011541;HOG:0010549;HOG:0006131;HOG:0025923;HOG:0026838;HOG:0006332;HOG:0026019;HOG:0027351;HOG:0003621;HOG:0017160;HOG:0005877;HOG:0026902",TRUE,"protein binding","MF","root_early_to_late","annual",3,0.75,"Brachypodium= 1.46;Hordeum=0.02523;Briza=-0.2715;Festuca/Vulpia=0.02274",0.0317541944161404
"GO:0090304",0.001405473339624,0.0336085263847882,0.45505986738723,0.819647978269274,1.58865697372263,17,"HOG:0032904;HOG:0027918;HOG:0005683;HOG:0011541;HOG:0025923;HOG:0025959;HOG:0026742;HOG:0003561;HOG:0032903;HOG:0006008",TRUE,"nucleic acid metabolic process","BP","root_early_to_late","annual",3,0.75,"Brachypodium=0.9713;Hordeum=0.02041;Briza=-0.6147;Festuca/Vulpia=0.6478",0.0385661884392826
"GO:0016070",0.00171472073391777,0.0336085263847882,0.45505986738723,0.826811743361182,1.5647080037839,14,"HOG:0032904;HOG:0027918;HOG:0005683;HOG:0011541;HOG:0025923;HOG:0025959;HOG:0026742;HOG:0032903",FALSE,"RNA metabolic process","BP","root_early_to_late","annual",3,0.75,"Brachypodium=1.221;Hordeum=0.05236;Briza=-0.7043;Festuca/Vulpia=0.8313",0.0435487247828702
"GO:0046914",0.00612383731637647,0.034370137541847,0.407017918923954,0.692959634392196,1.72444194602901,16,"HOG:0025149;HOG:0028145;HOG:0025959;HOG:0028333;HOG:0021825;HOG:0027918;HOG:0032765",FALSE,"transition metal ion binding","MF","leaf_early_to_late","annual",2,0.5,"Brachypodium=0.1755;Hordeum=-0.06392;Briza=0.1284;Festuca/Vulpia=-0.3172",0.0777954147969307
"GO:0034654",0.00701800331043302,0.034370137541847,0.407017918923954,0.686292963276618,1.75777848866014,17,"HOG:0032904;HOG:0032903;HOG:0026742;HOG:0005683;HOG:0025959;HOG:0026637;HOG:0027918;HOG:0024562;HOG:0011541",FALSE,"nucleobase-containing compound biosynthetic process","BP","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.1999;Hordeum=0.4379;Briza=0.06981;Festuca/Vulpia=-0.1871",0.0843031533854956
"GO:0016020",0.00783745321969598,0.034370137541847,0.380730400722792,-0.544718942622951,-1.66239505664383,29,"HOG:0025124;HOG:0021943;HOG:0032629;HOG:0012012;HOG:0012511;HOG:0028198;HOG:0028636;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0024574;HOG:0026073",FALSE,"membrane","CC","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.1692;Hordeum=0.4793;Briza=-0.1633;Festuca/Vulpia=-0.0736",0.0843031533854956
"GO:0008104",0.00786501722546898,0.034370137541847,0.380730400722792,-0.646625346862081,-1.65965880303173,16,"HOG:0025124;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0012011;HOG:0011064",FALSE,"intracellular protein localization","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2374;Hordeum=0.5175;Briza=-0.2905;Festuca/Vulpia=-0.06482",0.0843031533854956
"GO:0015031",0.00786501722546898,0.034370137541847,0.380730400722792,-0.646625346862081,-1.65965880303173,16,"HOG:0025124;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0012011;HOG:0011064",FALSE,"protein transport","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2374;Hordeum=0.5175;Briza=-0.2905;Festuca/Vulpia=-0.06482",0.0843031533854956
"GO:0033036",0.00786501722546898,0.034370137541847,0.380730400722792,-0.646625346862081,-1.65965880303173,16,"HOG:0025124;HOG:0012012;HOG:0012511;HOG:0006523;HOG:0028636;HOG:0008637;HOG:0005666;HOG:0027704;HOG:0028850;HOG:0012011;HOG:0011064",FALSE,"macromolecule localization","BP","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2374;Hordeum=0.5175;Briza=-0.2905;Festuca/Vulpia=-0.06482",0.0843031533854956
"GO:0005634",0.00833172370962175,0.034370137541847,0.380730400722792,0.728925977706984,1.73107233477924,13,"HOG:0032904;HOG:0032903;HOG:0005683;HOG:0025959;HOG:0024277;HOG:0027918",FALSE,"nucleus","CC","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.06023;Hordeum=0.4786;Briza=0.1896;Festuca/Vulpia=-0.3045",0.0874876228337923
"GO:0008270",0.00841717654086048,0.034370137541847,0.380730400722792,0.728192027435759,1.72932933062178,13,"HOG:0025149;HOG:0028145;HOG:0025959;HOG:0028333;HOG:0021825;HOG:0027918;HOG:0032765",TRUE,"zinc ion binding","MF","leaf_early_to_late","annual",3,0.75,"Brachypodium=0.2008;Hordeum=0.1576;Briza=0.3634;Festuca/Vulpia=-0.5646",0.0874876228337923
"GO:0012505",0.00517867488587507,0.0390392414473659,0.407017918923954,-0.6934321977805,-1.85341537359146,11,"HOG:0011717;HOG:0026073;HOG:0012012;HOG:0028850;HOG:0012011;HOG:0027704;HOG:0032629;HOG:0008696;HOG:0008697",TRUE,"endomembrane system","CC","root_mean_activity","perennial",3,0.75,"Brachypodium=-0.1323;Hordeum=-0.03753;Briza=-0.006009;Festuca/Vulpia=0.008163",0.0683186725328903
"GO:0008270",0.00607274433516492,0.0425092103461544,0.407017918923954,0.774578682390282,1.65067114271814,13,"HOG:0028333;HOG:0025959;HOG:0025149;HOG:0032765;HOG:0006332;HOG:0027918;HOG:0024976",TRUE,"zinc ion binding","MF","root_mean_activity","annual",3,0.75,"Brachypodium=0.7265;Hordeum=0.1073;Briza=0.03417;Festuca/Vulpia=-0.05504",0.0777954147969307
"GO:0032991",0.0109645670298232,0.0429811027569068,0.380730400722792,-0.525404924782672,-1.63183143405042,31,"HOG:0025124;HOG:0004116;HOG:0016371;HOG:0000079;HOG:0032629;HOG:0012012;HOG:0012511;HOG:0028636;HOG:0005666;HOG:0027704;HOG:0025316;HOG:0028850;HOG:0026073;HOG:0016397;HOG:0011544;HOG:0028661;HOG:0012011",FALSE,"protein-containing complex","CC","leaf_early_to_late","perennial",3,0.75,"Brachypodium=-0.2412;Hordeum=0.5192;Briza=-0.2643;Festuca/Vulpia=-0.1092",0.107452756892267
"GO:0006139",0.00671984220956443,0.0439029691024876,0.407017918923954,0.657251404827221,1.59750080868183,28,"HOG:0032903;HOG:0025959;HOG:0032904;HOG:0026742;HOG:0027918;HOG:0011541;HOG:0003561;HOG:0006139;HOG:0005683",FALSE,"nucleobase-containing compound metabolic process","BP","root_mean_activity","annual",2,0.5,"Brachypodium=0.09251;Hordeum=0.06167;Briza=-0.001704;Festuca/Vulpia=-0.02306",0.0838147591956582
